,artist,genre,link
922,NAS,Rap,https://www.allmusic.com/artist/nas-mn0000373634
923,Twista,Rap,https://www.allmusic.com/artist/twista-mn0000200679
924,De La Soul,Rap,https://www.allmusic.com/artist/de-la-soul-mn0000238322
925,Tal Bachman,Pop/Rock,https://www.allmusic.com/artist/tal-bachman-mn0000130552
926,Dwight Yoakam,Country,https://www.allmusic.com/artist/dwight-yoakam-mn0000791483
927,Common,Rap,https://www.allmusic.com/artist/common-mn0000115253
928,Empire Of The Sun,Pop/Rock,https://www.allmusic.com/artist/empire-of-the-sun-mn0001035496
929,Brad Paisley,Country,https://www.allmusic.com/artist/brad-paisley-mn0000610880
930,The Pack,Pop/Rock,https://www.allmusic.com/artist/the-pack-mn0001030066
931,Youngstown,Pop/Rock,https://www.allmusic.com/artist/youngstown-mn0000595718
932,Justin Bieber + BloodPop,Pop/Rock,https://www.allmusic.com/artist/justin-bieber-mn0002165952
933,Lindsey Pavao,Pop/Rock,https://www.allmusic.com/artist/lindsey-pavao-mn0002882248
934,Modest Mouse,Pop/Rock,https://www.allmusic.com/artist/modest-mouse-mn0000480086
935,Cast Of Hairspray,Electronic,https://www.allmusic.com/artist/the-cast-of-cheers-mn0002804515
936,Aaliyah,R&B,https://www.allmusic.com/artist/aaliyah-mn0000578999
937,Jacquie Lee,Pop/Rock,https://www.allmusic.com/artist/jacquie-lee-mn0003209114
938,Galantis,Electronic,https://www.allmusic.com/artist/galantis-mn0002913530
939,Madi Davis,Pop/Rock,https://www.allmusic.com/artist/madi-davis-mn0003349216
940,LeAnn Rimes,Country,https://www.allmusic.com/artist/leann-rimes-mn0000118791
941,Lonestar,Country,https://www.allmusic.com/artist/lonestar-mn0000281254
942,Sons Of Funk,R&B,https://www.allmusic.com/artist/sons-of-funk-mn0000048605
943,Spacehog,Pop/Rock,https://www.allmusic.com/artist/spacehog-mn0000743623
944,Arcade Fire,Pop/Rock,https://www.allmusic.com/artist/arcade-fire-mn0000185591
945,Sixpence None The Richer,Pop/Rock,https://www.allmusic.com/artist/sixpence-none-the-richer-mn0000017387
946,Xenia,Pop/Rock,https://www.allmusic.com/artist/xenia-mn0002741933
947,Travie McCoy,Rap,https://www.allmusic.com/artist/travie-mccoy-mn0002450407
948,American Hi-Fi,Pop/Rock,https://www.allmusic.com/artist/american-hi-fi-mn0000012595
949,Bonnie Raitt,Pop/Rock,https://www.allmusic.com/artist/bonnie-raitt-mn0000096613
950,Shabba Ranks,Reggae,https://www.allmusic.com/artist/shabba-ranks-mn0000129817
951,The Weeknd,R&B,https://www.allmusic.com/artist/the-weeknd-mn0002674162
952,Afrojack,Electronic,https://www.allmusic.com/artist/afrojack-mn0001582831
953,Staind,Pop/Rock,https://www.allmusic.com/artist/staind-mn0000178799
954,Andrew Jannakos,Country,https://www.allmusic.com/artist/andrew-jannakos-mn0004000633
955,Marian Hill,Electronic,https://www.allmusic.com/artist/marian-hill-mn0003231177
956,Ultra Nate,Electronic,https://www.allmusic.com/artist/ultra-nat%C3%A9-mn0000214869
957,Luscious Jackson,Pop/Rock,https://www.allmusic.com/artist/luscious-jackson-mn0000203695
958,The Beach Boys,Pop/Rock,https://www.allmusic.com/artist/the-beach-boys-mn0000041874
959,John,Rap,https://www.allmusic.com/artist/john-mn0001348968
960,Rise Against,Pop/Rock,https://www.allmusic.com/artist/rise-against-mn0000175992
961,Bryson Gray,Rap,https://www.allmusic.com/artist/bryson-gray-mn0003180286
962,Foreigner,Pop/Rock,https://www.allmusic.com/artist/foreigner-mn0000987621
963,Sade,R&B,https://www.allmusic.com/artist/sade-mn0000279337
964,Darren Hayes,Pop/Rock,https://www.allmusic.com/artist/darren-hayes-mn0000568709
965,WE the Kings,Pop/Rock,https://www.allmusic.com/artist/we-the-kings-mn0000727318
966,Daughtry,Pop/Rock,https://www.allmusic.com/artist/daughtry-mn0000567153
967,Carly Pearce,Country,https://www.allmusic.com/artist/carly-pearce-mn0000585748
968,Rebekah,Electronic,https://www.allmusic.com/artist/rebekah-mn0001497811
969,Big Sean,Rap,https://www.allmusic.com/artist/big-sean-mn0001076977
970,Method Man,Rap,https://www.allmusic.com/artist/method-man-mn0000451483
971,My Darkest Days,Pop/Rock,https://www.allmusic.com/artist/my-darkest-days-mn0002496220
972,Myke Towers,Latin,https://www.allmusic.com/artist/myke-towers-mn0003690093
973,Telepopmusik,Electronic,https://www.allmusic.com/artist/t%C3%A9l%C3%A9popmusik-mn0000747561
974,Blaque,R&B,https://www.allmusic.com/artist/blaque-mn0000759187
975,Coko,R&B,https://www.allmusic.com/artist/coko-mn0000089042
976,Dean Lewis,Pop/Rock,https://www.allmusic.com/artist/dean-lewis-mn0003453728
977,Frank Ocean,R&B,https://www.allmusic.com/artist/frank-ocean-mn0002592086
978,Ty Herndon,Country,https://www.allmusic.com/artist/ty-herndon-mn0000201716
979,Rappin' 4-Tay,Rap,https://www.allmusic.com/artist/rappin-4-tay-mn0000400158
980,Rocko,Rap,https://www.allmusic.com/artist/rocko-mn0000290945
981,Selena,Latin,https://www.allmusic.com/artist/selena-mn0000004852
982,matchbox 20,Pop/Rock,https://www.allmusic.com/artist/matchbox-twenty-mn0000383889
983,Carolina Liar,Pop/Rock,https://www.allmusic.com/artist/carolina-liar-mn0000996025
984,Hole,Pop/Rock,https://www.allmusic.com/artist/hole-mn0000680476
985,Weezer,Pop/Rock,https://www.allmusic.com/artist/weezer-mn0000243008
986,Cee-Lo,Rap,https://www.allmusic.com/artist/ceelo-mn0001751912
987,YoungBloodZ,Rap,https://www.allmusic.com/artist/youngbloodz-mn0000590575
988,Dorrough,Rap,https://www.allmusic.com/artist/dorrough-mn0002132219
989,Ian Van Dahl,Electronic,https://www.allmusic.com/artist/ian-van-dahl-mn0000764962
990,Daryle Singletary,Country,https://www.allmusic.com/artist/daryle-singletary-mn0000573100
991,Mary Chapin Carpenter,Country,https://www.allmusic.com/artist/mary-chapin-carpenter-mn0000858375
992,RuPaul,Electronic,https://www.allmusic.com/artist/rupaul-mn0000852656
993,Capital Cities,Pop/Rock,https://www.allmusic.com/artist/capital-cities-mn0002977610
994,Los Legendarios,Latin,https://www.allmusic.com/artist/los-legendarios-mn0000567978
995,Pinkfong,Children's,https://www.allmusic.com/artist/pinkfong-mn0003795183
996,Born Jamericans,Reggae,https://www.allmusic.com/artist/born-jamericans-mn0000770059
997,JP Saxe,Pop/Rock,https://www.allmusic.com/artist/jp-saxe-mn0003677985
998,Seether,Pop/Rock,https://www.allmusic.com/artist/seether-mn0000625731
999,Karmin,Pop/Rock,https://www.allmusic.com/artist/karmin-mn0002780756
1000,JD,Rap,https://www.allmusic.com/artist/jermaine-dupri-mn0000322733
1001,Coldplay,Pop/Rock,https://www.allmusic.com/artist/coldplay-mn0000775877
1002,Hit Masters,Pop/Rock,https://www.allmusic.com/artist/hit-masters-mn0001596522
1003,K5,Electronic,https://www.allmusic.com/artist/k5-mn0000352752
1004,Ski Mask The Slump God,Rap,https://www.allmusic.com/artist/ski-mask-the-slump-god-mn0003604909
1005,Gloria Estefan,Latin,https://www.allmusic.com/artist/gloria-estefan-mn0000664817
1006,Will Young,Pop/Rock,https://www.allmusic.com/artist/will-young-mn0000692974
1007,Everything But The Girl,Pop/Rock,https://www.allmusic.com/artist/everything-but-the-girl-mn0000127360
1008,Glass Animals,Pop/Rock,https://www.allmusic.com/artist/glass-animals-mn0002984484
1009,Trapt,Pop/Rock,https://www.allmusic.com/artist/trapt-mn0000015262
1010,Taio Cruz,Pop/Rock,https://www.allmusic.com/artist/taio-cruz-mn0000570155
1011,Brownstone,R&B,https://www.allmusic.com/artist/brownstone-mn0000634180
1012,Morray,Rap,https://www.allmusic.com/artist/morray-mn0004023301
1013,OneRepublic,Pop/Rock,https://www.allmusic.com/artist/onerepublic-mn0000656541
1014,The Mars Volta,Pop/Rock,https://www.allmusic.com/artist/the-mars-volta-mn0000045560
1015,Bad Wolves,Pop/Rock,https://www.allmusic.com/artist/bad-wolves-mn0003713326
1016,Travi$ Scott,Rap,https://www.allmusic.com/artist/travis-scott-mn0002998422
1017,Monchy,Latin,https://www.allmusic.com/artist/monchy-mn0000586020
1018,Amine,Rap,https://www.allmusic.com/artist/amin%C3%A9-mn0003556051
1019,Baha Men,Pop/Rock,https://www.allmusic.com/artist/baha-men-mn0000766557
1020,The JaneDear Girls,Country,https://www.allmusic.com/artist/the-janedear-girls-mn0002525470
1021,Radiohead,Pop/Rock,https://www.allmusic.com/artist/radiohead-mn0000326249
1022,Feist,Pop/Rock,https://www.allmusic.com/artist/feist-mn0000166505
1023,Brandi Carlile,Pop/Rock,https://www.allmusic.com/artist/brandi-carlile-mn0000376793
1024,Nick Fradiani,Pop/Rock,https://www.allmusic.com/artist/nick-fradiani-mn0003119253
1025,Zayn,Pop/Rock,https://www.allmusic.com/artist/zayn-mn0003477547
1026,Benzino,Rap,https://www.allmusic.com/artist/benzino-mn0000046823
1027,Nastyboy Klick,Rap,https://www.allmusic.com/artist/nb-ridaz-mn0000314970
1028,Dwele,R&B,https://www.allmusic.com/artist/dwele-mn0000159340
1029,Gunna,Rap,https://www.allmusic.com/artist/gunna-mn0002117807
1030,Choppa,Rap,https://www.allmusic.com/artist/choppa-mn0000088795
1031,Troop 41,Rap,https://www.allmusic.com/artist/troop-41-mn0002619970
1032,New Edition,R&B,https://www.allmusic.com/artist/new-edition-mn0000865016
1033,Sporty Thievz,Rap,https://www.allmusic.com/artist/sporty-thievz-mn0000156556
1034,Tragedy,Pop/Rock,https://www.allmusic.com/artist/tragedy-mn0002333791
1035,DJ Kool,Rap,https://www.allmusic.com/artist/dj-kool-mn0000950123
1036,Godsmack,Pop/Rock,https://www.allmusic.com/artist/godsmack-mn0000665860
1037,Lee Brice,Country,https://www.allmusic.com/artist/lee-brice-mn0002083707
1038,Cole Swindell,Country,https://www.allmusic.com/artist/cole-swindell-mn0002795282
1039,Tyga,Rap,https://www.allmusic.com/artist/tyga-mn0000482959
1040,Three 6 Mafia,Rap,https://www.allmusic.com/artist/three-6-mafia-mn0000924367
1041,The Used,Pop/Rock,https://www.allmusic.com/artist/the-used-mn0000577358
1042,Missy Elliott,Rap,https://www.allmusic.com/artist/missy-elliott-mn0000502371
1043,Tinie Tempah,Rap,https://www.allmusic.com/artist/tinie-tempah-mn0002010651
1044,John Waite,Pop/Rock,https://www.allmusic.com/artist/john-waite-mn0000813463
1045,SZA,R&B,https://www.allmusic.com/artist/sza-mn0003180568
1046,Salt-N-Pepa,Rap,https://www.allmusic.com/artist/salt-n-pepa-mn0000294891
1047,No Mercy,Pop/Rock,https://www.allmusic.com/artist/no-mercy-mn0000869649
1048,Dashboard Confessional,Pop/Rock,https://www.allmusic.com/artist/dashboard-confessional-mn0000574102
1049,Labrinth,Pop/Rock,https://www.allmusic.com/artist/labrinth-mn0000901557
1050,Jimmy Fallon,Comedy/Spoken,https://www.allmusic.com/artist/jimmy-fallon-mn0000853226
1051,KSI,Electronic,https://www.allmusic.com/artist/ksi-mn0003220113
1052,Jars Of Clay,Religious,https://www.allmusic.com/artist/jars-of-clay-mn0000215058
1053,MO3,Rap,https://www.allmusic.com/artist/mo3-mn0003526563
1054,Bee Gees,Pop/Rock,https://www.allmusic.com/artist/bee-gees-mn0000043714
1055,The Alchemist,Rap,https://www.allmusic.com/artist/the-alchemist-mn0000933978
1056,Taylor John Williams,Pop/Rock,https://www.allmusic.com/artist/taylor-john-williams-mn0003351774
1057,Slaughterhouse,Rap,https://www.allmusic.com/artist/slaughterhouse-mn0002118911
1058,Richard Marx,Pop/Rock,https://www.allmusic.com/artist/richard-marx-mn0000351227
1059,Ambjaay,Rap,https://www.allmusic.com/artist/ambjaay-mn0003849095
1060,Playaz Circle,Rap,https://www.allmusic.com/artist/playaz-circle-mn0000548300
1061,Regard,Electronic,https://www.allmusic.com/artist/regard-mn0003888046
1062,All Time Low,Pop/Rock,https://www.allmusic.com/artist/all-time-low-mn0000736318
1063,Bryson Tiller,R&B,https://www.allmusic.com/artist/bryson-tiller-mn0003415304
1064,Anais,Pop/Rock,https://www.allmusic.com/artist/ana%C3%AFs-mn0000030110
1065,Queen,Pop/Rock,https://www.allmusic.com/artist/queen-mn0000858827
1066,Daniel Caesar,R&B,https://www.allmusic.com/artist/daniel-caesar-mn0003180014
1067,Tevin Campbell,R&B,https://www.allmusic.com/artist/tevin-campbell-mn0000030928
1068,Gina Thompson,R&B,https://www.allmusic.com/artist/gina-thompson-mn0000654835
1069,Lizzo,Rap,https://www.allmusic.com/artist/lizzo-mn0003167672
1070,Mr. C The Slide Man,Pop/Rock,https://www.allmusic.com/artist/mr-c-the-slide-man-mn0000602531
1071,Madcon,Rap,https://www.allmusic.com/artist/madcon-mn0001020707
1072,Sweetbox,Electronic,https://www.allmusic.com/artist/sweetbox-mn0000756717
1073,Steve Wariner,Country,https://www.allmusic.com/artist/steve-wariner-mn0000044751
1074,Flume,Electronic,https://www.allmusic.com/artist/flume-mn0002995948
1075,Auburn,Vocal,https://www.allmusic.com/artist/auburn-mn0000774930
1076,3T,R&B,https://www.allmusic.com/artist/3t-mn0000572521
1077,Candice Glover,R&B,https://www.allmusic.com/artist/candice-glover-mn0003112029
1078,Anuel AA,Latin,https://www.allmusic.com/artist/anuel-aa-mn0003551236
1079,Ingrid Michaelson,Pop/Rock,https://www.allmusic.com/artist/ingrid-michaelson-mn0000485204
1080,Meryl Streep,Stage & Screen,https://www.allmusic.com/artist/meryl-streep-mn0000855529
1081,No Doubt,Pop/Rock,https://www.allmusic.com/artist/no-doubt-mn0000341672
1082,CJ,Rap,https://www.allmusic.com/artist/cj-mn0003993259
1083,Antoine Dodson,Rap,https://www.allmusic.com/artist/antoine-dodson-mn0002539563
1084,MoneyBagg Yo,Rap,https://www.allmusic.com/artist/moneybagg-yo-mn0003604916
1085,Juvenile,Rap,https://www.allmusic.com/artist/juvenile-mn0000258955
1086,City High,Rap,https://www.allmusic.com/artist/city-high-mn0000111042
1087,Noreaga,Rap,https://www.allmusic.com/artist/noreaga-mn0000457544
1088,Lostprophets,Pop/Rock,https://www.allmusic.com/artist/lostprophets-mn0000208218
1089,Eve 6,Pop/Rock,https://www.allmusic.com/artist/eve-6-mn0000147785
1090,Lara Fabian,Pop/Rock,https://www.allmusic.com/artist/lara-fabian-mn0000779599
1091,Mono,Pop/Rock,https://www.allmusic.com/artist/mono-mn0001296614
1092,Roula,Electronic,https://www.allmusic.com/artist/roula-mn0000352593
1093,Tory Lanez,R&B,https://www.allmusic.com/artist/tory-lanez-mn0002775792
1094,DJ Luke Nasty,Rap,https://www.allmusic.com/artist/dj-luke-nasty-mn0003476395
1095,Sada Baby,Rap,https://www.allmusic.com/artist/sada-baby-mn0003724457
1096,Clay Davidson,Country,https://www.allmusic.com/artist/clay-davidson-mn0000788126
1097,Keith Washington,R&B,https://www.allmusic.com/artist/keith-washington-mn0000081079
1098,Franz Ferdinand,Pop/Rock,https://www.allmusic.com/artist/franz-ferdinand-mn0000172582
1099,Chad Brock,Country,https://www.allmusic.com/artist/chad-brock-mn0000156950
1100,Jeezy,Rap,https://www.allmusic.com/artist/jeezy-mn0000689606
1101,Susanna Hoffs,Pop/Rock,https://www.allmusic.com/artist/susanna-hoffs-mn0000043241
1102,LOCASH,Country,https://www.allmusic.com/artist/locash-mn0003408264
1103,Jennifer Hanson,Country,https://www.allmusic.com/artist/jennifer-hanson-mn0000262281
1104,Olly Murs,Pop/Rock,https://www.allmusic.com/artist/olly-murs-mn0002517606
1105,Alice Merton,Pop/Rock,https://www.allmusic.com/artist/alice-merton-mn0003332366
1106,Diddy,Rap,https://www.allmusic.com/artist/diddy-mn0000413000
1107,Dev,Pop/Rock,https://www.allmusic.com/artist/dev-mn0002303426
1108,Keri Hilson,R&B,https://www.allmusic.com/artist/keri-hilson-mn0000664272
1109,August Alsina,R&B,https://www.allmusic.com/artist/august-alsina-mn0003065088
1110,P. Diddy,Rap,https://www.allmusic.com/artist/diddy-mn0000413000
1111,Mannie Fresh,Rap,https://www.allmusic.com/artist/mannie-fresh-mn0000677857
1112,Sam Hunt,Country,https://www.allmusic.com/artist/sam-hunt-mn0002674420
1113,Walker Hayes,Country,https://www.allmusic.com/artist/walker-hayes-mn0002566358
1114,Doja Cat,Rap,https://www.allmusic.com/artist/doja-cat-mn0003341964
1115,BRS Kash,Rap,https://www.allmusic.com/artist/brs-kash-mn0003969466
1116,Live,Pop/Rock,https://www.allmusic.com/artist/live-mn0000270667
1117,Jimmy Ray,Pop/Rock,https://www.allmusic.com/artist/jimmy-ray-mn0000088778
1118,The Smashing Pumpkins,Pop/Rock,https://www.allmusic.com/artist/the-smashing-pumpkins-mn0000036521
1119,Willie Max,R&B,https://www.allmusic.com/artist/willie-max-mn0000582439
1120,Angie Stone,R&B,https://www.allmusic.com/artist/angie-stone-mn0000038805
1121,Jack Harlow,Rap,https://www.allmusic.com/artist/jack-harlow-mn0003766269
1122,Meghan Trainor,Pop/Rock,https://www.allmusic.com/artist/meghan-trainor-mn0002811293
1123,The Isley Brothers,R&B,https://www.allmusic.com/artist/the-isley-brothers-mn0000766893
1124,Chris Medina,Pop/Rock,https://www.allmusic.com/artist/chris-medina-mn0002660297
1125,Sophie B. Hawkins,Pop/Rock,https://www.allmusic.com/artist/sophie-b-hawkins-mn0000754055
1126,RZA,Rap,https://www.allmusic.com/artist/rza-mn0000864652
1127,Kelly Osbourne,Pop/Rock,https://www.allmusic.com/artist/kelly-osbourne-mn0000087254
1128,Hozier,Pop/Rock,https://www.allmusic.com/artist/hozier-mn0003144637
1129,Fun Factory,Pop/Rock,https://www.allmusic.com/artist/fun-factory-mn0000154630
1130,Jordan Hill,Pop/Rock,https://www.allmusic.com/artist/jordan-hill-mn0000214175
1131,Vitamin C,Pop/Rock,https://www.allmusic.com/artist/vitamin-c-mn0000224345
1132,Katharine McPhee,Pop/Rock,https://www.allmusic.com/artist/katharine-mcphee-mn0000633313
1133,Blueface,Rap,https://www.allmusic.com/artist/blueface-mn0003800356
1134,Gavin DeGraw,Pop/Rock,https://www.allmusic.com/artist/gavin-degraw-mn0000158540
1135,Grupo Firme,Latin,https://www.allmusic.com/artist/grupo-firme-mn0000147227
1136,Goodie Mob,Rap,https://www.allmusic.com/artist/goodie-mob-mn0000660812
1137,Deja Vu,Electronic,https://www.allmusic.com/artist/d%C3%A9j%C3%A0-vu-mn0000234251
1138,BlackHawk,Country,https://www.allmusic.com/artist/blackhawk-mn0000097203
1139,Jimmy Wayne,Country,https://www.allmusic.com/artist/jimmy-wayne-mn0000131986
1140,Nick Jonas,Pop/Rock,https://www.allmusic.com/artist/nick-jonas-mn0002515882
1141,Fantasia,R&B,https://www.allmusic.com/artist/fantasia-mn0000795053
1142,Diana DeGarmo,Pop/Rock,https://www.allmusic.com/artist/diana-degarmo-mn0000820636
1143,Broadway For Orlando,Pop/Rock,https://www.allmusic.com/artist/broadway-for-orlando-mn0003533594
1144,Big Red Machine,Pop/Rock,https://www.allmusic.com/artist/big-red-machine-mn0003764300
1145,Folk Implosion,Pop/Rock,https://www.allmusic.com/artist/folk-implosion-mn0000762496
1146,504 Boyz,Rap,https://www.allmusic.com/artist/504-boyz-mn0000478932
1147,Brett Eldredge,Country,https://www.allmusic.com/artist/brett-eldredge-mn0002419025
1148,Alan Jackson,Country,https://www.allmusic.com/artist/alan-jackson-mn0000605375
1149,Lea Michele,Stage & Screen,https://www.allmusic.com/artist/lea-michele-mn0001582820
1150,Lucas Grabeel,Stage & Screen,https://www.allmusic.com/artist/lucas-grabeel-mn0000476082
1151,SWV,R&B,https://www.allmusic.com/artist/swv-mn0000498987
1152,D12,Rap,https://www.allmusic.com/artist/d12-mn0000139418
1153,Seal,Pop/Rock,https://www.allmusic.com/artist/seal-mn0000576718
1154,Shakira,Latin,https://www.allmusic.com/artist/shakira-mn0000790797
1155,Big,Pop/Rock,https://www.allmusic.com/artist/the-big-mn0001026455
1156,The Ting Tings,Pop/Rock,https://www.allmusic.com/artist/the-ting-tings-mn0000996141
